id,unit,time,treat,treatq,treatd,valueFOC2,valueMOC2,valuefratioOC2,valueFOC9,valueMOC9,valuefratioOC9
6,Estonia,187,0,0,0,52.7,24.9,67.912369,28,30.6,47.78157
6,Estonia,188,0,0,0,55.1,24.6,69.134254,28.2,22,56.175301
6,Estonia,189,0,0,0,59.1,24.5,70.693779,30.8,21.3,59.117081
6,Estonia,190,0,0,0,57.1,29.2,66.164543,30.3,25.8,54.010696
6,Estonia,191,0,0,0,58.9,25.4,69.869514,30.2,28.8,51.18644
6,Estonia,192,0,0,0,56.7,24.4,69.913689,30.3,24.5,55.291969
6,Estonia,193,0,0,0,49.1,21,70.042793,34.9,22.3,61.013985
6,Estonia,194,0,0,0,53.8,26.2,67.25,31.3,24.9,55.693951
6,Estonia,195,0,0,0,55.3,31.8,63.490242,27.2,18.7,59.259258
6,Estonia,196,0,0,0,63.8,22.7,73.757225,24.9,17.1,59.285713
6,Estonia,197,0,0,0,59.2,25.9,69.565216,24.8,19.7,55.730335
6,Estonia,198,0,0,0,52.9,29.7,64.043587,27.3,16.6,62.186787
6,Estonia,199,0,0,0,53.7,29.8,64.311378,22.6,15.9,58.701298
6,Estonia,200,0,0,0,62.6,30,67.602592,23.6,16.7,58.560795
6,Estonia,201,0,0,0,65.2,30.8,67.916664,25,19.5,56.179775
6,Estonia,202,0,0,0,66.6,30.7,68.448097,23.3,15.8,59.590794
6,Estonia,203,0,0,0,63.9,27.5,69.912476,23.7,16.4,59.102245
6,Estonia,204,0,0,0,62.1,32.6,65.5755,21.9,15.5,58.556149
6,Estonia,205,0,0,0,66.5,33.1,66.767067,19.6,21,48.275864
6,Estonia,206,0,0,0,69.8,37.9,64.809654,23.3,23.1,50.215519
6,Estonia,207,0,0,0,67.2,33.2,66.932274,23.8,17.9,57.074341
6,Estonia,208,0,0,0,60.5,27.4,68.828217,20.6,12.9,61.492538
6,Estonia,209,0,0,0,65.1,33.3,66.158539,24.1,16.4,59.506172
6,Estonia,210,0,0,0,74.4,38.4,65.957443,23.2,17.6,56.862743
6,Estonia,211,0,0,0,70.4,30.7,69.634026,22,15.4,58.823528
6,Estonia,212,0,0,0,63.6,31.1,67.159454,25,14.3,63.613232
6,Estonia,213,0,0,0,70.1,40,63.669392,31.4,18,63.562752
6,Estonia,214,0,0,0,70.1,35.3,66.508537,27.1,20.1,57.415253
6,Estonia,215,0,0,0,71.8,35.1,67.165573,22.6,16.1,58.397934
6,Estonia,216,0,0,0,67.5,36,65.217392,20.8,18.4,53.061226
6,Estonia,217,0,0,0,68.3,36.4,65.234001,26.6,18.2,59.375
6,Estonia,218,0,0,0,70,33.9,67.372475,24.7,16.4,60.097324
6,Estonia,219,0,0,0,63.9,32.6,66.217613,20.9,19.9,51.225491
6,Estonia,220,0,0,0,68,39.3,63.373718,21.7,18.6,53.846153
6,Estonia,221,0,0,0,73.5,43.2,62.982006,19.9,17.4,53.351208
6,Estonia,222,0,0,0,76,36.7,67.435669,24.1,16.6,59.21376
6,Estonia,223,0,0,0,63.5,36.2,63.691074,24.6,15.2,61.809044
6,Estonia,224,0,0,0,73.6,44.1,62.53186,21.4,14.6,59.444443
6,Estonia,225,0,0,0,74,47.2,61.056107,23.2,17.9,56.447689
6,Estonia,226,0,0,0,74.7,39.1,65.641479,22.6,17.2,56.78392
6,Estonia,227,0,0,0,69.3,27.2,71.813469,26.2,17.3,60.229885
6,Estonia,228,0,0,0,69.7,41.1,62.906136,22.8,17.6,56.435642
6,Estonia,229,0,0,0,71.8,46.2,60.847458,25.2,21.6,53.846153
6,Estonia,230,0,0,0,71.8,42.5,62.817146,24.8,24.4,50.406506
6,Estonia,231,0,0,0,80.9,41.1,66.311478,26.1,21,55.414013
6,Estonia,232,0,0,0,71.7,41.5,63.339222,23.9,16.6,59.012344
6,Estonia,233,0,0,0,75.4,45.5,62.365593,22.7,21.2,51.708427
6,Estonia,234,0,0,0,75.4,42.9,63.736263,19.3,17,53.168045
6,Estonia,235,0,0,0,76.8,48.7,61.195221,22.4,13.8,61.878452
6,Estonia,236,0,0,0,77.1,40.4,65.61702,21.7,15.6,58.176945
7,France,172,0,0,0,1128.8,1692.1,40.015598,625.1,683.6,47.764957
7,France,173,0,0,0,1125.2,1706.1,39.741463,626.9,687.1,47.709286
7,France,174,0,0,0,1058.7,1671.1,38.783062,667.1,730.4,47.735241
7,France,175,0,0,0,1073.2,1666,39.179321,593.9,765.7,43.681965
7,France,176,0,0,0,1066.6,1692.6,38.656132,604.4,742.5,44.873413
7,France,177,0,0,0,1076.5,1700.2,38.769043,591.8,780.6,43.12154
7,France,178,0,0,0,1072.1,1675,39.026611,601.6,820.5,42.303635
7,France,179,0,0,0,1099.8,1699.8,39.284184,581.4,791.2,42.357571
7,France,180,0,0,0,1135.1,1735.3,39.54501,568.4,762.9,42.69511
7,France,181,0,0,0,1140.4,1730.3,39.725502,609,765.8,44.297352
7,France,182,0,0,0,1137.4,1731.4,39.64724,633.8,808.1,43.955891
7,France,183,0,0,0,1155.4,1743.9,39.850998,623.1,754.7,45.22427
7,France,184,0,0,0,1184.2,1782,39.923134,624.2,731.9,46.029053
7,France,185,0,0,0,1174.5,1767.6,39.920464,664.1,737.1,47.395088
7,France,186,0,0,0,1132.4,1761.1,39.135994,684.6,811.6,45.755917
7,France,187,0,0,0,1151.1,1806.5,38.920071,653.3,723.9,47.436829
7,France,188,0,0,0,1126.6,1812,38.337982,663.8,711.5,48.265835
7,France,189,0,0,0,1170.2,1792.2,39.501755,659.9,775.1,45.986061
7,France,190,0,0,0,1142.3,1791.9,38.930542,703.4,808.9,46.511936
7,France,191,0,0,0,1208.1,1829.7,39.768913,655.3,780.2,45.649601
7,France,192,0,0,0,1255,1819.8,40.815662,668.5,792.9,45.743809
7,France,193,0,0,0,1263.6,1817.4,41.012657,685.2,795.5,46.27541
7,France,194,0,0,0,1235.4,1796.3,40.749416,709.2,823,46.286385
7,France,195,0,0,0,1273,1803.6,41.376846,682,800.4,46.006477
7,France,196,0,0,0,1299.9,1808.4,41.820286,660.2,764.9,46.326572
7,France,197,0,0,0,1289.5,1773.8,42.095127,702.9,785.1,47.237904
7,France,198,0,0,0,1252.9,1796.2,41.090813,698.4,770.1,47.558735
7,France,199,0,0,0,1224.4,1856.8,39.737766,668,711.6,48.41983
7,France,200,0,0,0,1243.3,1854.3,40.137527,654.4,691.4,48.625355
7,France,201,0,0,0,1234.7,1866.6,39.812336,674.8,722.2,48.303509
7,France,202,0,0,0,1241.2,1897.5,39.545036,710.6,768.5,48.042728
7,France,203,0,0,0,1244.1,1888.1,39.719685,674.2,715.1,48.528034
7,France,204,1,1,0,1500,2050.7,42.24519,608.4,883.8,40.772015
7,France,205,1,1,0,1529.8,2000,43.339565,634.1,901.5,41.293304
7,France,206,1,1,0,1520.3,2041.5,42.683475,658.2,961.2,40.644684
7,France,207,1,1,0,1572.9,2055.8,43.346104,600.1,901.2,39.972023
7,France,208,1,1,0,1578.5,2043.1,43.585709,597,892,40.094025
7,France,209,1,1,0,1605.4,2078.8,43.575268,596.7,930.5,39.071503
7,France,210,1,1,0,1621.8,2078.6,43.827694,607.7,976.2,38.367321
7,France,211,1,1,0,1662.8,2116,44.003387,546.2,935.3,36.868038
7,France,212,1,1,0,1630.4,2121.8,43.451843,589.3,831,41.491234
7,France,213,1,1,0,1663.1,2094.9,44.254921,645.8,839.9,43.467724
7,France,214,1,1,0,1655.7,2009.1,45.178455,702.9,829.7,45.863239
7,France,215,1,1,0,1612.4,1994.8,44.69949,711.2,789.7,47.384903
7,France,216,1,1,0,1696.6,1966,46.322285,739.3,755.1,49.471359
7,France,217,1,1,0,1691.9,1982.8,46.041855,758.6,759,49.98682
7,France,218,1,1,0,1732.1,1960.1,46.912411,765.7,797,48.998528
7,France,219,1,1,0,1739.6,1980.3,46.764698,746.4,726.9,50.661781
7,France,220,1,1,0,1760.6,1996.2,46.864353,748,732.2,50.53371
7,France,221,1,1,0,1814.4,1998.2,47.589573,764,757.5,50.213604
7,France,222,1,1,0,1836.4,2014.7,47.685078,775.1,788.5,49.571503
7,France,223,1,1,0,1873.4,2052.8,47.715347,748.2,774,49.152542
7,France,224,1,1,0,1861.7,2044.2,47.663792,739.6,729.6,50.340321
7,France,225,1,1,0,1856,2103.1,46.879341,767.7,715.5,51.759708
7,France,226,1,1,0,1859.7,2082.7,47.171772,790.3,772.7,50.563019
7,France,227,1,1,0,1933.3,2081.9,48.149532,759.4,742.2,50.572723
7,France,228,1,1,0,1934.2,2113.7,47.782803,713.8,757.8,48.505028
7,France,229,1,1,0,1925.5,2154.4,47.194786,702.8,795.2,46.91589
7,France,230,1,1,0,1955.6,2125.7,47.916103,738.4,839.2,46.805275
7,France,231,1,1,0,1983.1,2149.5,47.98674,719.8,833.2,46.349003
7,France,232,1,1,0,1997.6,2173,47.897186,678,768.1,46.884724
7,France,233,1,1,0,2023.5,2188,48.047012,680.7,796.1,46.092903
7,France,234,1,1,0,2057.3,2204.1,48.277561,720,815.3,46.896374
7,France,235,1,1,0,2068.2,2241.4,47.990532,722.9,790.2,47.776089
7,France,236,1,1,0,2142.4,2249.1,48.785152,647.4,712.2,47.616947
8,Greece,172,0,0,0,244.4,275.3,47.02713,109.9,136.1,44.674797
8,Greece,173,0,0,0,252.4,271,48.223156,126.2,140.5,47.319084
8,Greece,174,0,0,0,244.7,271.6,47.394924,129.8,140.1,48.091885
8,Greece,175,0,0,0,241.7,279.5,46.373753,117.5,134.1,46.701115
8,Greece,176,0,0,0,269.9,317.4,45.95607,120.1,118.3,50.377518
8,Greece,177,0,0,0,270,316.6,46.027958,126.1,120,51.239334
8,Greece,178,0,0,0,266.8,308.3,46.391933,131.1,116.1,53.033981
8,Greece,179,0,0,0,272.2,310.1,46.745663,122.2,114.2,51.692047
8,Greece,180,0,0,0,269.3,308.5,46.607822,118.1,114.2,50.839432
8,Greece,181,0,0,0,273.3,312.3,46.670082,128.2,123.4,50.953896
8,Greece,182,0,0,0,269.4,311.6,46.368332,131.9,123.1,51.725491
8,Greece,183,0,0,0,277.1,316.6,46.673405,126.5,126.3,50.039558
8,Greece,184,0,0,0,284.3,320,47.046169,112.8,130.3,46.400658
8,Greece,185,0,0,0,282.8,322.4,46.728355,124.2,131.9,48.496681
8,Greece,186,0,0,0,284.5,329.3,46.350601,134.8,132.8,50.373692
8,Greece,187,0,0,0,292.5,332.2,46.822475,128.1,126.7,50.274727
8,Greece,188,0,0,0,295.4,319.9,48.009102,121.2,125.2,49.188313
8,Greece,189,0,0,0,292.6,323.8,47.469177,129.8,121.3,51.692554
8,Greece,190,0,0,0,292.8,327.8,47.180149,145.8,125,53.840473
8,Greece,191,0,0,0,305.3,338.1,47.451042,132.9,129.2,50.705837
8,Greece,192,0,0,0,309.2,333.3,48.124512,128.9,131.5,49.500767
8,Greece,193,0,0,0,307.9,331.5,48.154518,138,135.5,50.457039
8,Greece,194,0,0,0,311.1,341.8,47.648952,141.1,134.6,51.178818
8,Greece,195,0,0,0,316.8,338.3,48.359028,132.4,134.6,49.588017
8,Greece,196,0,0,0,319.2,329.6,49.198521,125.1,132.4,48.582523
8,Greece,197,0,0,0,310.4,323.9,48.935833,144.9,139.2,51.003166
8,Greece,198,0,0,0,304.6,320.4,48.736,153,146.6,51.068092
8,Greece,199,0,0,0,317.8,322,49.671772,142,144.8,49.511856
8,Greece,200,0,0,0,322.7,324.1,49.891773,132.6,142.9,48.130672
8,Greece,201,0,0,0,316.1,318.3,49.826607,149.9,143.1,51.160408
8,Greece,202,0,0,0,307.5,315,49.397591,158.2,145,52.176781
8,Greece,203,0,0,0,318.2,313.1,50.403927,142.1,140.7,50.247524
8,Greece,204,0,0,0,356.8,341.1,51.124802,135.7,117.3,53.636364
8,Greece,205,0,0,0,352.1,334.7,51.266743,143.2,123.2,53.753754
8,Greece,206,0,0,0,339.1,337.8,50.096027,139.2,113.6,55.06329
8,Greece,207,0,0,0,330.6,329.6,50.075733,115,108.3,51.500225
8,Greece,208,0,0,0,334.1,333.1,50.07494,104.4,104.1,50.071941
8,Greece,209,0,0,0,329.4,335.5,49.541283,100.9,96.8,51.036926
8,Greece,210,0,0,0,315.2,324.5,49.273098,105.3,91.2,53.587788
8,Greece,211,0,0,0,308.2,330.7,48.239162,93.3,89.6,51.011482
8,Greece,212,0,0,0,317.5,320.1,49.796112,83.5,86,49.262535
8,Greece,213,0,0,0,324.2,326.2,49.846249,90.5,85.6,51.391254
8,Greece,214,0,0,0,325.6,326.9,49.900383,91.6,83.6,52.283104
8,Greece,215,0,0,0,323,321.1,50.147491,86.7,89.7,49.149658
8,Greece,216,0,0,0,314.6,314,50.047726,83.9,86.9,49.12178
8,Greece,217,0,0,0,317.7,309.5,50.653698,98.3,89.4,52.370804
8,Greece,218,0,0,0,304.1,304.9,49.934319,107.6,95.2,53.057198
8,Greece,219,0,0,0,309.2,302.5,50.547653,94,90.8,50.865803
8,Greece,220,0,0,0,304.5,289.6,51.253998,86.6,94.5,47.818886
8,Greece,221,0,0,0,318.2,306.3,50.952763,107.7,97.4,52.510971
8,Greece,222,0,0,0,319.1,309.2,50.787842,110.6,105,51.298702
8,Greece,223,0,0,0,325.8,308.7,51.347519,95.8,104.5,47.828259
8,Greece,224,0,0,0,336.1,312.3,51.835285,83,102.4,44.76807
8,Greece,225,0,0,0,335.7,308.9,52.078808,100.5,107.3,48.363811
8,Greece,226,0,0,0,339.4,318.2,51.611923,109,110.9,49.567986
8,Greece,227,0,0,0,344.9,324.4,51.531452,87.1,106.9,44.896908
8,Greece,228,0,0,0,343.1,323.5,51.470146,87.4,103.4,45.807129
8,Greece,229,0,0,0,348.5,329.2,51.423935,111.9,114.2,49.491375
8,Greece,230,0,0,0,338.1,334.8,50.245209,117.8,118.1,49.936413
8,Greece,231,0,0,0,348.9,333.9,51.098419,92.8,112.2,45.268291
8,Greece,232,0,0,0,342.5,334.7,50.575901,84.9,107.6,44.103897
8,Greece,233,0,0,0,343.7,342.5,50.087437,104,114.9,47.510277
8,Greece,234,0,0,0,340.4,341,49.955975,109.1,122,47.209
8,Greece,235,0,0,0,350.9,350.9,50,91.1,118.7,43.422306
8,Greece,236,0,0,0,362.2,346.7,51.093243,81.4,116.6,41.111111
9,Hungary,172,0,0,0,241.9,169.9,58.742107,149.3,94.5,61.23872
9,Hungary,173,0,0,0,249.5,181.7,57.861782,152.3,105.8,59.008137
9,Hungary,174,0,0,0,254,181.4,58.337162,150.3,116.1,56.418919
9,Hungary,175,0,0,0,267.3,185.3,59.058773,149.5,114.4,56.650246
9,Hungary,176,0,0,0,285.3,211.5,57.427536,148.6,116.9,55.969868
9,Hungary,177,0,0,0,282.1,213.3,56.943882,151.6,129,54.027084
9,Hungary,178,0,0,0,281.1,215.6,56.593517,152,136.2,52.741154
9,Hungary,179,0,0,0,277,213.7,56.44997,150.9,131.1,53.510639
9,Hungary,180,0,0,0,275.5,208.3,56.945019,150.3,122.2,55.155964
9,Hungary,181,0,0,0,273.8,201.6,57.593605,152.7,129.8,54.053097
9,Hungary,182,0,0,0,279.7,205.7,57.622578,157,138.6,53.112312
9,Hungary,183,0,0,0,280.2,207.4,57.465134,159.3,129.8,55.102039
9,Hungary,184,0,0,0,293.1,218.2,57.324467,150.5,114.9,56.706856
9,Hungary,185,0,0,0,292.9,219.4,57.173531,155,128.3,54.712318
9,Hungary,186,0,0,0,285.1,219.7,56.477814,151.5,125.5,54.693142
9,Hungary,187,0,0,0,282.9,221.1,56.130951,148.4,123.3,54.619064
9,Hungary,188,0,0,0,285.3,225.4,55.864498,143.5,113.1,55.923618
9,Hungary,189,0,0,0,284.6,224.8,55.869652,149.2,119.4,55.547283
9,Hungary,190,0,0,0,281.1,223,55.762745,149.1,129,53.613808
9,Hungary,191,0,0,0,286.6,219.6,56.617939,143.1,120.9,54.204544
9,Hungary,192,0,0,0,279.7,229.8,54.896957,141.7,113.2,55.590427
9,Hungary,193,0,0,0,294.3,233.3,55.780895,142.4,123.1,53.634651
9,Hungary,194,0,0,0,297.3,223.5,57.085255,149.3,126.4,54.153065
9,Hungary,195,0,0,0,294.5,221.4,57.084705,143.5,123.8,53.684998
9,Hungary,196,0,0,0,295,225.8,56.643623,139,108.5,56.161617
9,Hungary,197,0,0,0,298.1,232.3,56.202866,144.2,121.4,54.292168
9,Hungary,198,0,0,0,304.2,231.4,56.796116,147.9,131.5,52.93486
9,Hungary,199,0,0,0,294.7,228,56.380333,156.6,125.9,55.433628
9,Hungary,200,0,0,0,299.7,236.9,55.851658,145.5,111.8,56.548775
9,Hungary,201,0,0,0,297.1,234,55.940502,155.6,132.3,54.046543
9,Hungary,202,0,0,0,292.3,237.8,55.140541,153.6,147.7,50.979092
9,Hungary,203,0,0,0,293.2,238.7,55.123142,147.2,139,51.432564
9,Hungary,204,0,0,0,293.9,263.8,52.698582,128.2,120.7,51.50663
9,Hungary,205,0,0,0,297.8,270.2,52.429577,135.8,136.1,49.944832
9,Hungary,206,0,0,0,306.3,266.8,53.446171,140,143.3,49.41758
9,Hungary,207,0,0,0,309.2,268.2,53.5504,137.2,136.4,50.146198
9,Hungary,208,0,0,0,309.5,271,53.316109,132.4,126.5,51.139435
9,Hungary,209,0,0,0,307.6,273,52.979675,146.6,151.1,49.244205
9,Hungary,210,0,0,0,323.4,272,54.316425,153.3,159.1,49.071701
9,Hungary,211,0,0,0,329.4,272,54.772198,141.4,157.8,47.259357
9,Hungary,212,0,0,0,328.2,276.7,54.256901,135.7,127.1,51.636227
9,Hungary,213,0,0,0,329,275.5,54.425144,159.6,171.1,48.261265
9,Hungary,214,0,0,0,320.3,281.5,53.223663,156.9,176.2,47.102974
9,Hungary,215,0,0,0,316.9,276.8,53.377125,166.7,173.8,48.957417
9,Hungary,216,0,0,0,320.2,280.8,53.27787,161.3,166.3,49.236874
9,Hungary,217,0,0,0,325.7,279.7,53.799141,175.6,181.6,49.160133
9,Hungary,218,0,0,0,331.9,287.3,53.601421,178.9,193.1,48.091396
9,Hungary,219,0,0,0,331.2,285.9,53.670395,177,190.4,48.176376
9,Hungary,220,0,0,0,331.7,295,52.928036,171.8,172.8,49.854904
9,Hungary,221,0,0,0,336.1,298.1,52.995899,188.6,194.9,49.178619
9,Hungary,222,0,0,0,338.1,304,52.65535,197.1,210,48.415623
9,Hungary,223,0,0,0,340.6,300.9,53.094311,198.7,204.2,49.317448
9,Hungary,224,0,0,0,344.8,301.1,53.382877,199.7,192,50.982895
9,Hungary,225,0,0,0,338.4,295.5,53.383816,214.8,205.2,51.142857
9,Hungary,226,0,0,0,337.5,286.4,54.095207,222.6,203.9,52.192261
9,Hungary,227,0,0,0,345.4,295.7,53.876152,229.6,196.6,53.871422
9,Hungary,228,0,0,0,329.2,307.8,51.679749,217.2,188.4,53.550297
9,Hungary,229,0,0,0,317.5,313,50.356861,216.9,203.4,51.605995
9,Hungary,230,0,0,0,320.9,302.2,51.500561,223.1,207.2,51.847549
9,Hungary,231,0,0,0,318.6,297.5,51.712383,214.8,207.2,50.900475
9,Hungary,232,0,0,0,341.7,320,51.639717,191.3,200.1,48.875832
9,Hungary,233,0,0,0,336.3,308.4,52.163795,197.1,214.8,47.851421
9,Hungary,234,0,0,0,339.2,311.5,52.128475,185.9,205.8,47.459789
9,Hungary,235,0,0,0,350.8,310.1,53.079136,194.6,202.3,49.029984
9,Hungary,236,0,0,0,357.1,336,51.522148,188.8,188.8,50
10,Italy,172,0,0,0,1173.4,967.1,54.818966,548.1,962.9,36.273991
10,Italy,173,0,0,0,1182.1,960.5,55.171288,552.5,946.5,36.857906
10,Italy,174,0,0,0,1109,961.9,53.551598,543.9,983.1,35.618862
10,Italy,175,0,0,0,1106.3,947,53.87912,561.1,982.2,36.357155
10,Italy,176,0,0,0,895.4,1196.7,42.799103,535.3,1001.2,34.838921
10,Italy,177,0,0,0,882.7,1149.6,43.433548,542.5,1011.9,34.900925
10,Italy,178,0,0,0,854.9,1128.8,43.096233,653.8,1045,38.485989
10,Italy,179,0,0,0,868,1158.3,42.836697,653.5,977.2,40.074814
10,Italy,180,0,0,0,857.2,1167.3,42.34132,572,967.6,37.152508
10,Italy,181,0,0,0,878.5,1132.4,43.686905,563.3,1042.9,35.070351
10,Italy,182,0,0,0,838.7,1099.8,43.265411,616.4,1058.7,36.797802
10,Italy,183,0,0,0,842,1111.8,43.095505,616.1,1045,37.089882
10,Italy,184,0,0,0,855,1111.7,43.473839,518.2,1002.4,34.078651
10,Italy,185,0,0,0,880.5,1118,44.058044,567.8,1006.9,36.057663
10,Italy,186,0,0,0,816.3,1126.3,42.021004,602.3,1033.9,36.810902
10,Italy,187,0,0,0,824.5,1140.2,41.965694,588.8,1034.8,36.265091
10,Italy,188,0,0,0,869.8,1160,42.851513,519.9,939.7,35.619347
10,Italy,189,0,0,0,898.7,1165.8,43.53112,520.3,991,34.427315
10,Italy,190,0,0,0,860.6,1143.5,42.941971,566.9,1043.8,35.195877
10,Italy,191,0,0,0,884.7,1196.8,42.503002,567.9,1018.5,35.798035
10,Italy,192,0,0,0,940.1,1234.1,43.238892,502.4,1018.2,33.039589
10,Italy,193,0,0,0,961.1,1209.2,44.284199,526.3,994.3,34.611336
10,Italy,194,0,0,0,885.7,1172.6,43.030655,623.6,984,38.790745
10,Italy,195,0,0,0,903.7,1235.7,42.240814,639,995.9,39.084961
10,Italy,196,0,0,0,905.7,1208.1,42.847004,566.3,960.4,37.093075
10,Italy,197,0,0,0,938.1,1171.4,44.470253,562,974.4,36.579018
10,Italy,198,0,0,0,899.4,1169,43.482883,631,962.9,39.588432
10,Italy,199,0,0,0,864.2,1167.8,42.529526,674.5,1037.4,39.400665
10,Italy,200,0,0,0,822.8,1153.3,41.637569,602.8,967.5,38.387569
10,Italy,201,0,0,0,874.7,1146.2,43.282696,621.3,924,40.205784
10,Italy,202,0,0,0,897.1,1135.1,44.144276,643.1,971.9,39.820435
10,Italy,203,0,0,0,868.2,1131.5,43.416512,684.8,1042.7,39.641098
10,Italy,204,0,0,0,1411.9,1283.3,52.385723,525.1,934.9,35.965752
10,Italy,205,0,0,0,1445,1278.4,53.058678,524.9,970.1,35.110367
10,Italy,206,1,1,0,1341.2,1237,52.02079,581.6,1017.4,36.372734
10,Italy,207,1,1,0,1375.2,1278,51.831749,575.4,1007.2,36.357891
10,Italy,208,1,1,0,1370.8,1280.7,51.699039,514.8,938.4,35.42527
10,Italy,209,1,1,0,1421.5,1276.6,52.685223,532.2,973.2,35.35273
10,Italy,210,1,1,0,1377,1303,51.380596,547.7,1035.6,34.592308
10,Italy,211,1,1,0,1412.9,1322.9,51.644855,535.7,1016.8,34.505634
10,Italy,212,1,1,0,1409,1336.4,51.322212,494.4,973.4,33.683064
10,Italy,213,1,1,0,1412.5,1354.5,51.048065,528.6,999.9,34.582924
10,Italy,214,1,1,0,1319.6,1374.4,48.982925,542.4,1018.6,34.746956
10,Italy,215,1,1,0,1390.6,1362.5,50.510334,503.8,1014,33.19278
10,Italy,216,1,1,0,1432.1,1384.4,50.846794,447.6,981.8,31.313837
10,Italy,217,1,1,0,1431.3,1381,50.894287,478.9,976.9,32.896004
10,Italy,218,1,1,0,1345.3,1350.9,49.896149,499.8,1058.3,32.07753
10,Italy,219,1,1,0,1442.6,1365.8,51.367325,509.5,1107.9,31.501175
10,Italy,220,1,1,0,1501.3,1376,52.177387,447.3,1015,30.588799
10,Italy,221,1,1,0,1469.7,1369.2,51.77005,479.9,1044.1,31.489502
10,Italy,222,1,1,0,1332.5,1367.1,49.359165,504.3,1134,30.781908
10,Italy,223,1,1,0,1438.2,1408.5,50.521656,490.5,1092.2,30.991344
10,Italy,224,1,1,0,1509.4,1410.4,51.69532,442.4,1067.6,29.298014
10,Italy,225,1,1,0,1531.6,1417.6,51.932728,475.6,1148,29.292929
10,Italy,226,1,1,0,1432.2,1391.5,50.720684,512.9,1217.2,29.645685
10,Italy,227,1,1,0,1452.8,1428.6,50.419933,476.8,1124.8,29.770229
10,Italy,228,1,1,0,1525.7,1436.1,51.512592,425.4,1093.9,27.999737
10,Italy,229,1,1,0,1590.1,1436.9,52.53056,465.8,1173.7,28.4111
10,Italy,230,1,1,0,1496.4,1413,51.433285,482.4,1205.5,28.579893
10,Italy,231,1,1,0,1549.9,1420.3,52.181671,513.2,1152.5,30.80987
10,Italy,232,1,1,0,1562.5,1445.9,51.937908,476.9,1064.6,30.937399
10,Italy,233,1,1,0,1593.2,1486,51.740711,506.6,1138,30.803843
10,Italy,234,1,1,0,1509.9,1453.5,50.951611,503.2,1202.1,29.508005
10,Italy,235,1,1,0,1614,1480.9,52.150311,500,1191.7,29.556068
10,Italy,236,1,1,0,1621.8,1464,52.556873,470.3,1109.5,29.76959
11,Latvia,172,0,0,0,65.7,35.3,65.049507,57,62.4,47.738693
11,Latvia,173,0,0,0,59.1,37.5,61.180122,51,64.1,44.309296
11,Latvia,174,0,0,0,59.5,32.9,64.393936,57.8,60.9,48.694187
11,Latvia,175,0,0,0,57.6,32.6,63.858093,50.2,62.3,44.622223
11,Latvia,176,0,0,0,62.3,42,59.731544,50.2,57.4,46.654274
11,Latvia,177,0,0,0,63.2,34.5,64.68782,49.7,58.3,46.01852
11,Latvia,178,0,0,0,60,38.4,60.975609,49.1,52.6,48.279251
11,Latvia,179,0,0,0,68.1,36,65.41787,48.3,46.7,50.842106
11,Latvia,180,0,0,0,61.3,37.5,62.044533,54.5,51.4,51.463646
11,Latvia,181,0,0,0,65.7,39.3,62.57143,45.6,58.2,43.930637
11,Latvia,182,0,0,0,68.6,34.8,66.344292,50.9,51.2,49.853085
11,Latvia,183,0,0,0,70.2,28.5,71.124619,48.6,61.3,44.222019
11,Latvia,184,0,0,0,76.6,40,65.694679,47.7,43.1,52.533039
11,Latvia,185,0,0,0,77.1,32.4,70.410957,55.6,66.5,45.536446
11,Latvia,186,0,0,0,86.4,47.1,64.719101,56.5,58,49.344978
11,Latvia,187,0,0,0,97.2,40,70.845482,57.5,66.5,46.370968
11,Latvia,188,0,0,0,91.3,40,69.535416,51.8,60.4,46.167557
11,Latvia,189,0,0,0,85,49,63.432835,58.8,66.4,46.964855
11,Latvia,190,0,0,0,85,44.1,65.840431,56.8,65.4,46.481178
11,Latvia,191,0,0,0,94.9,48.2,66.317261,53,58.9,47.363716
11,Latvia,192,0,0,0,100.2,43.2,69.874474,58.2,69.9,45.433254
11,Latvia,193,0,0,0,87.2,47.4,64.784546,55.9,69.3,44.648563
11,Latvia,194,0,0,0,86.5,50.5,63.138687,65.6,71,48.023426
11,Latvia,195,0,0,0,92.1,49.9,64.859154,57.5,61.8,48.197819
11,Latvia,196,0,0,0,107.1,51.6,67.485825,50.9,45.3,52.910603
11,Latvia,197,0,0,0,94.4,41.1,69.6679,55.6,44.2,55.711422
11,Latvia,198,0,0,0,82.5,45.9,64.252335,48.1,46.3,50.953388
11,Latvia,199,0,0,0,85.5,55,60.854092,51.1,50.3,50.394478
11,Latvia,200,0,0,0,80.2,48,62.558502,46.9,37.7,55.437351
11,Latvia,201,0,0,0,86.9,39.9,68.533127,48.7,45.3,51.80851
11,Latvia,202,0,0,0,94,38.9,70.729874,54.7,55.6,49.592022
11,Latvia,203,0,0,0,92.7,40.7,69.490257,51,54.9,48.158642
11,Latvia,204,0,0,0,86.6,43.8,66.411041,46.8,50.7,48
11,Latvia,205,0,0,0,91.2,42.7,68.110527,51.5,52.1,49.710426
11,Latvia,206,0,0,0,88.5,43.4,67.096283,61.5,56.4,52.162849
11,Latvia,207,0,0,0,92.6,42.9,68.339485,52.4,54.7,48.926239
11,Latvia,208,0,0,0,88,40.1,68.696327,41.2,48.7,45.828697
11,Latvia,209,0,0,0,86.6,47.6,64.530548,46.7,57.2,44.947063
